plume_id,status,reason,source_mask,reference,reference_kind,out_mask,positive_pixels
av320240924t170727-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320240924t170727-A/s2_mask_512.tif,26
av320240924t192412-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320240924t192412-A/s2_mask_512.tif,419
av320240924t192412-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320240924t192412-B/s2_mask_512.tif,178
av320240924t192412-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320240924t192412-C/s2_mask_512.tif,97
av320240924t194318-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320240924t194318-A/s2_mask_512.tif,209
av320241008t185527-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320241008t185527-C/s2_mask_512.tif,43
av320241014t192514-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320241014t192514-A/s2_mask_512.tif,100
av320241014t192514-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320241014t192514-B/s2_mask_512.tif,209
av320241014t192514-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320241014t192514-D/s2_mask_512.tif,99
av320241014t193616-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320241014t193616-A/s2_mask_512.tif,210
av320241014t194057-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320241014t194057-A/s2_mask_512.tif,443
av320241014t195236-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320241014t195236-A/s2_mask_512.tif,95
av320241014t195236-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320241014t195236-B/s2_mask_512.tif,183
av320241014t195236-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320241014t195236-C/s2_mask_512.tif,38
av320241014t195236-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320241014t195236-D/s2_mask_512.tif,113
av320241023t202453-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320241023t202453-A/s2_mask_512.tif,38
av320241023t202453-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320241023t202453-B/s2_mask_512.tif,42
av320241023t202453-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320241023t202453-C/s2_mask_512.tif,21
av320241023t202453-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320241023t202453-D/s2_mask_512.tif,23
av320241023t202453-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320241023t202453-E/s2_mask_512.tif,557
av320241023t202453-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320241023t202453-F/s2_mask_512.tif,400
av320241023t202453-L,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320241023t202453-L/s2_mask_512.tif,10
av320241029t190655-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320241029t190655-A/s2_mask_512.tif,230
av320241029t200939-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320241029t200939-A/s2_mask_512.tif,89
av320241029t203128-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320241029t203128-A/s2_mask_512.tif,188
av320241029t204504-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320241029t204504-A/s2_mask_512.tif,17
av320241029t204504-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320241029t204504-B/s2_mask_512.tif,171
av320250109t201915-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t201915-A/s2_mask_512.tif,59
av320250109t201915-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t201915-D/s2_mask_512.tif,152
av320250109t203204-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t203204-A/s2_mask_512.tif,25
av320250109t203204-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t203204-C/s2_mask_512.tif,36
av320250109t203204-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t203204-D/s2_mask_512.tif,18
av320250109t203204-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t203204-E/s2_mask_512.tif,106
av320250109t204312-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t204312-A/s2_mask_512.tif,205
av320250109t204312-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t204312-E/s2_mask_512.tif,75
av320250109t205535-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t205535-A/s2_mask_512.tif,65
av320250109t205535-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t205535-B/s2_mask_512.tif,31
av320250109t210610-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t210610-A/s2_mask_512.tif,43
av320250109t210610-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t210610-B/s2_mask_512.tif,17
av320250109t210610-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t210610-C/s2_mask_512.tif,155
av320250109t210610-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t210610-D/s2_mask_512.tif,29
av320250109t210610-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t210610-E/s2_mask_512.tif,25
av320250109t210610-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t210610-F/s2_mask_512.tif,57
av320250109t211902-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t211902-A/s2_mask_512.tif,125
av320250109t211902-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t211902-B/s2_mask_512.tif,23
av320250109t211902-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t211902-C/s2_mask_512.tif,104
av320250109t211902-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t211902-E/s2_mask_512.tif,19
av320250109t212855-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t212855-A/s2_mask_512.tif,78
av320250109t212855-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t212855-B/s2_mask_512.tif,149
av320250109t212855-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t212855-C/s2_mask_512.tif,52
av320250109t212855-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t212855-E/s2_mask_512.tif,51
av320250109t212855-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t212855-F/s2_mask_512.tif,283
av320250109t214158-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250109t214158-C/s2_mask_512.tif,44
av320250116t190058-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250116t190058-A/s2_mask_512.tif,121
av320250116t190058-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250116t190058-B/s2_mask_512.tif,77
av320250116t190058-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250116t190058-C/s2_mask_512.tif,614
av320250116t190058-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250116t190058-D/s2_mask_512.tif,614
av320250116t190058-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250116t190058-E/s2_mask_512.tif,49
av320250116t190058-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250116t190058-F/s2_mask_512.tif,485
av320250116t190058-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250116t190058-H/s2_mask_512.tif,614
av320250116t190058-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250116t190058-I/s2_mask_512.tif,17
av320250723t170211-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250723t170211-J/s2_mask_512.tif,23
av320250723t174230-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250723t174230-D/s2_mask_512.tif,28
av320250723t174230-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250723t174230-E/s2_mask_512.tif,13
av320250723t174230-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250723t174230-F/s2_mask_512.tif,117
av320250723t174230-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250723t174230-G/s2_mask_512.tif,66
av320250723t174230-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250723t174230-H/s2_mask_512.tif,90
av320250723t174230-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250723t174230-I/s2_mask_512.tif,19
av320250723t180200-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250723t180200-A/s2_mask_512.tif,144
av320250723t180200-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250723t180200-B/s2_mask_512.tif,18
av320250723t180200-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250723t180200-C/s2_mask_512.tif,39
av320250723t180200-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250723t180200-F/s2_mask_512.tif,11
av320250723t180200-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250723t180200-H/s2_mask_512.tif,9
av320250723t182221-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250723t182221-E/s2_mask_512.tif,105
av320250723t182221-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250723t182221-G/s2_mask_512.tif,95
av320250724t152229-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250724t152229-B/s2_mask_512.tif,96
av320250724t152229-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250724t152229-E/s2_mask_512.tif,32
av320250724t154338-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250724t154338-A/s2_mask_512.tif,149
av320250724t154338-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250724t154338-B/s2_mask_512.tif,372
av320250724t154338-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250724t154338-C/s2_mask_512.tif,28
av320250724t154338-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250724t154338-E/s2_mask_512.tif,47
av320250724t154338-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250724t154338-F/s2_mask_512.tif,144
av320250724t154338-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250724t154338-G/s2_mask_512.tif,67
av320250724t154338-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250724t154338-H/s2_mask_512.tif,25
av320250724t154338-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250724t154338-I/s2_mask_512.tif,20
av320250724t154338-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250724t154338-J/s2_mask_512.tif,41
av320250724t154338-L,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250724t154338-L/s2_mask_512.tif,84
av320250724t160634-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250724t160634-B/s2_mask_512.tif,108
av320250724t160634-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250724t160634-D/s2_mask_512.tif,41
av320250724t160634-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250724t160634-E/s2_mask_512.tif,33
av320250724t160634-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250724t160634-F/s2_mask_512.tif,25
av320250803t145851-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250803t145851-A/s2_mask_512.tif,84
av320250803t145851-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250803t145851-B/s2_mask_512.tif,58
av320250803t145851-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250803t145851-C/s2_mask_512.tif,98
av320250803t145851-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250803t145851-D/s2_mask_512.tif,68
av320250803t145851-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250803t145851-E/s2_mask_512.tif,321
av320250803t160107-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250803t160107-C/s2_mask_512.tif,266
av320250803t160107-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250803t160107-D/s2_mask_512.tif,87
av320250803t160107-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250803t160107-E/s2_mask_512.tif,37
av320250803t160107-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250803t160107-F/s2_mask_512.tif,70
av320250803t160107-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250803t160107-G/s2_mask_512.tif,77
av320250803t160107-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250803t160107-H/s2_mask_512.tif,79
av320250803t160107-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250803t160107-I/s2_mask_512.tif,20
av320250803t160107-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250803t160107-J/s2_mask_512.tif,15
av320250803t160107-K,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250803t160107-K/s2_mask_512.tif,92
av320250803t160107-L,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250803t160107-L/s2_mask_512.tif,18
av320250916t185638-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t185638-A/s2_mask_512.tif,33
av320250916t185638-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t185638-B/s2_mask_512.tif,292
av320250916t185638-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t185638-C/s2_mask_512.tif,14
av320250916t190800-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t190800-A/s2_mask_512.tif,80
av320250916t190800-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t190800-B/s2_mask_512.tif,250
av320250916t190800-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t190800-E/s2_mask_512.tif,19
av320250916t190800-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t190800-F/s2_mask_512.tif,250
av320250916t191936-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t191936-A/s2_mask_512.tif,89
av320250916t191936-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t191936-B/s2_mask_512.tif,44
av320250916t193037-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t193037-A/s2_mask_512.tif,183
av320250916t193037-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t193037-B/s2_mask_512.tif,17
av320250916t193037-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t193037-F/s2_mask_512.tif,24
av320250916t193037-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t193037-G/s2_mask_512.tif,26
av320250916t193037-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t193037-H/s2_mask_512.tif,62
av320250916t193037-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t193037-I/s2_mask_512.tif,35
av320250916t193037-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t193037-J/s2_mask_512.tif,162
av320250916t194141-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t194141-A/s2_mask_512.tif,117
av320250916t194141-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t194141-B/s2_mask_512.tif,13
av320250916t195249-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t195249-C/s2_mask_512.tif,159
av320250916t195249-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t195249-E/s2_mask_512.tif,441
av320250916t195249-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t195249-F/s2_mask_512.tif,325
av320250916t195249-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t195249-G/s2_mask_512.tif,71
av320250916t195249-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t195249-H/s2_mask_512.tif,62
av320250916t195249-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t195249-I/s2_mask_512.tif,381
av320250916t195249-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t195249-J/s2_mask_512.tif,85
av320250916t195249-K,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t195249-K/s2_mask_512.tif,13
av320250916t195249-L,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t195249-L/s2_mask_512.tif,92
av320250916t195249-N,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t195249-N/s2_mask_512.tif,19
av320250916t200346-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t200346-A/s2_mask_512.tif,49
av320250916t200346-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t200346-B/s2_mask_512.tif,56
av320250916t200346-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t200346-D/s2_mask_512.tif,27
av320250916t201439-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t201439-A/s2_mask_512.tif,49
av320250916t201439-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t201439-B/s2_mask_512.tif,49
av320250916t201439-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t201439-D/s2_mask_512.tif,8
av320250916t201439-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t201439-E/s2_mask_512.tif,390
av320250916t201439-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t201439-H/s2_mask_512.tif,36
av320250916t201439-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t201439-I/s2_mask_512.tif,104
av320250916t201439-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t201439-J/s2_mask_512.tif,40
av320250916t202535-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t202535-B/s2_mask_512.tif,162
av320250916t202535-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t202535-C/s2_mask_512.tif,70
av320250916t202535-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t202535-D/s2_mask_512.tif,96
av320250916t202535-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t202535-E/s2_mask_512.tif,170
av320250916t202535-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t202535-F/s2_mask_512.tif,162
av320250916t202535-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t202535-G/s2_mask_512.tif,207
av320250916t203628-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t203628-B/s2_mask_512.tif,12
av320250916t203628-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t203628-C/s2_mask_512.tif,49
av320250916t203628-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t203628-D/s2_mask_512.tif,35
av320250916t203628-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t203628-E/s2_mask_512.tif,19
av320250916t203628-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t203628-G/s2_mask_512.tif,30
av320250916t204734-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t204734-A/s2_mask_512.tif,35
av320250916t204734-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t204734-B/s2_mask_512.tif,96
av320250916t204734-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t204734-C/s2_mask_512.tif,285
av320250916t204734-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t204734-D/s2_mask_512.tif,83
av320250916t204734-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t204734-E/s2_mask_512.tif,181
av320250916t204734-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t204734-G/s2_mask_512.tif,41
av320250916t205827-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t205827-B/s2_mask_512.tif,24
av320250916t205827-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t205827-C/s2_mask_512.tif,11
av320250916t205827-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t205827-D/s2_mask_512.tif,72
av320250916t205827-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t205827-E/s2_mask_512.tif,38
av320250916t205827-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t205827-F/s2_mask_512.tif,49
av320250916t205827-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t205827-I/s2_mask_512.tif,160
av320250916t205827-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t205827-J/s2_mask_512.tif,72
av320250916t205827-K,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t205827-K/s2_mask_512.tif,34
av320250916t205827-M,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t205827-M/s2_mask_512.tif,173
av320250916t212212-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t212212-A/s2_mask_512.tif,69
av320250916t212212-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t212212-B/s2_mask_512.tif,170
av320250916t212212-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t212212-C/s2_mask_512.tif,35
av320250916t212212-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t212212-D/s2_mask_512.tif,55
av320250916t212212-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250916t212212-E/s2_mask_512.tif,34
av320250917t162716-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/av320250917t162716-A/s2_mask_512.tif,46
emi20220818t083506p06021-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/emi20220818t083506p06021-A/s2_mask_512.tif,7052
emi20220820t083324p06013-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/emi20220820t083324p06013-A/s2_mask_512.tif,6854
emi20220821t074307p05011-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/emi20220821t074307p05011-A/s2_mask_512.tif,4283
emi20220822t100653p07004-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/emi20220822t100653p07004-A/s2_mask_512.tif,10426
emi20220901t034652p03009-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/emi20220901t034652p03009-B/s2_mask_512.tif,2013
emi20230113t211248p13003-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/emi20230113t211248p13003-A/s2_mask_512.tif,2050
emi20230119t040223p02019-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/emi20230119t040223p02019-B/s2_mask_512.tif,4329
emi20230122t153151p10042-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/emi20230122t153151p10042-A/s2_mask_512.tif,22949
emi20230122t153151p10042-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/emi20230122t153151p10042-C/s2_mask_512.tif,4708
emi20230122t153151p10042-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/emi20230122t153151p10042-D/s2_mask_512.tif,22476
emi20230202t193758p13011-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/emi20230202t193758p13011-B/s2_mask_512.tif,8668
emi20230202t193821p13013-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/emi20230202t193821p13013-A/s2_mask_512.tif,3688
emi20230216t133626p09013-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/emi20230216t133626p09013-A/s2_mask_512.tif,6259
emi20230216t133626p09013-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/emi20230216t133626p09013-B/s2_mask_512.tif,8554
emi20230216t133626p09013-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/emi20230216t133626p09013-C/s2_mask_512.tif,2792
emi20230216t133626p09013-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/emi20230216t133626p09013-D/s2_mask_512.tif,1421
emi20230218t085739p06038-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/emi20230218t085739p06038-A/s2_mask_512.tif,18201
emi20230218t120210p08005-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/emi20230218t120210p08005-A/s2_mask_512.tif,3284
emi20230218t120210p08005-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/emi20230218t120210p08005-B/s2_mask_512.tif,7759
emi20230218t120210p08005-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/emi20230218t120210p08005-C/s2_mask_512.tif,17763
emi20230219t093943p06010-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/emi20230219t093943p06010-A/s2_mask_512.tif,5685
