plume_id,status,reason,mask_positive_pixels,mask_center20_sum,s2_0_std_512,s2_-7_std_512,s2_prev2_std_512,s2_prev3_std_512,s2_-90_std_512,s2_-360_std_512,resized_512x512_path
tan20250709t181548c58s4001-H,ok,,2341,396,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-H/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-H/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-H/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-H/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-H/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-H/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-H/resized_512x512.tif
tan20250709t181548c58s4001-I,ok,,479,260,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-I/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-I/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-I/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-I/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-I/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-I/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-I/resized_512x512.tif
tan20250709t181548c58s4001-J,ok,,409,236,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-J/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-J/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-J/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-J/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-J/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-J/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-J/resized_512x512.tif
tan20250709t181548c58s4001-K,ok,,432,265,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-K/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-K/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-K/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-K/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-K/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-K/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-K/resized_512x512.tif
tan20250709t181548c58s4001-L,ok,,223,223,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-L/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-L/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-L/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-L/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-L/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-L/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-L/resized_512x512.tif
tan20250709t181548c58s4001-M,ok,,4251,400,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-M/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-M/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-M/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-M/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-M/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-M/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t181548c58s4001-M/resized_512x512.tif
tan20250709t194517c33s4001-A,ok,,641,327,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t194517c33s4001-A/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t194517c33s4001-A/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t194517c33s4001-A/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t194517c33s4001-A/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t194517c33s4001-A/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t194517c33s4001-A/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250709t194517c33s4001-A/resized_512x512.tif
tan20250710t144351c33s4001-A,ok,,4289,283,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250710t144351c33s4001-A/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250710t144351c33s4001-A/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250710t144351c33s4001-A/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250710t144351c33s4001-A/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250710t144351c33s4001-A/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250710t144351c33s4001-A/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250710t144351c33s4001-A/resized_512x512.tif
tan20250710t144351c33s4001-B,ok,,809,216,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250710t144351c33s4001-B/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250710t144351c33s4001-B/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250710t144351c33s4001-B/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250710t144351c33s4001-B/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250710t144351c33s4001-B/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250710t144351c33s4001-B/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250710t144351c33s4001-B/resized_512x512.tif
tan20250711t195836c33s4001-B,ok,,1908,368,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250711t195836c33s4001-B/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250711t195836c33s4001-B/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250711t195836c33s4001-B/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250711t195836c33s4001-B/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250711t195836c33s4001-B/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250711t195836c33s4001-B/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250711t195836c33s4001-B/resized_512x512.tif
tan20250711t195836c33s4001-C,ok,,1908,332,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250711t195836c33s4001-C/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250711t195836c33s4001-C/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250711t195836c33s4001-C/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250711t195836c33s4001-C/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250711t195836c33s4001-C/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250711t195836c33s4001-C/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250711t195836c33s4001-C/resized_512x512.tif
tan20250712t005651c64s4001-A,ok,,9719,276,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t005651c64s4001-A/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t005651c64s4001-A/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t005651c64s4001-A/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t005651c64s4001-A/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t005651c64s4001-A/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t005651c64s4001-A/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t005651c64s4001-A/resized_512x512.tif
tan20250712t034820c55s4001-A,ok,,5115,400,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-A/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-A/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-A/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-A/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-A/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-A/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-A/resized_512x512.tif
tan20250712t034820c55s4001-AA,ok,,624,245,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AA/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AA/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AA/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AA/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AA/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AA/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AA/resized_512x512.tif
tan20250712t034820c55s4001-AB,ok,,2466,388,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AB/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AB/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AB/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AB/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AB/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AB/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AB/resized_512x512.tif
tan20250712t034820c55s4001-AC,ok,,699,328,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AC/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AC/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AC/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AC/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AC/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AC/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AC/resized_512x512.tif
tan20250712t034820c55s4001-AE,ok,,433,245,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AE/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AE/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AE/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AE/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AE/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AE/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AE/resized_512x512.tif
tan20250712t034820c55s4001-AH,ok,,1247,374,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AH/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AH/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AH/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AH/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AH/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AH/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AH/resized_512x512.tif
tan20250712t034820c55s4001-AJ,ok,,369,287,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AJ/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AJ/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AJ/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AJ/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AJ/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AJ/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AJ/resized_512x512.tif
tan20250712t034820c55s4001-AK,ok,,1016,303,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AK/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AK/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AK/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AK/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AK/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AK/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AK/resized_512x512.tif
tan20250712t034820c55s4001-AL,ok,,491,329,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AL/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AL/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AL/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AL/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AL/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AL/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AL/resized_512x512.tif
tan20250712t034820c55s4001-AM,ok,,7113,374,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AM/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AM/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AM/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AM/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AM/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AM/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AM/resized_512x512.tif
tan20250712t034820c55s4001-AN,ok,,6238,395,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AN/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AN/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AN/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AN/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AN/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AN/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-AN/resized_512x512.tif
tan20250712t034820c55s4001-B,ok,,2681,392,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-B/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-B/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-B/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-B/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-B/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-B/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-B/resized_512x512.tif
tan20250712t034820c55s4001-C,ok,,8044,398,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-C/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-C/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-C/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-C/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-C/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-C/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-C/resized_512x512.tif
tan20250712t034820c55s4001-D,ok,,1174,318,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-D/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-D/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-D/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-D/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-D/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-D/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-D/resized_512x512.tif
tan20250712t034820c55s4001-E,ok,,598,283,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-E/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-E/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-E/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-E/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-E/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-E/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-E/resized_512x512.tif
tan20250712t034820c55s4001-F,ok,,6238,319,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-F/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-F/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-F/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-F/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-F/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-F/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-F/resized_512x512.tif
tan20250712t034820c55s4001-G,ok,,278,238,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-G/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-G/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-G/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-G/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-G/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-G/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-G/resized_512x512.tif
tan20250712t034820c55s4001-H,ok,,1121,396,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-H/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-H/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-H/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-H/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-H/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-H/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/tan20250712t034820c55s4001-H/resized_512x512.tif
